"year","rank","name","artist","danceability","energy","key","loudness","speechiness","acousticness","instrumentalness","liveness","valence","tempo","artist_popularity","artist_followers","duration_seconds","playlist","group"
"na","na","To Hell and Back","Sabaton",0.536,0.849,0,-4.702,0.0616,0.00318,0.00197,0.104,0.305,127.002,69,1967918,206.547,"metal_essentials","unpopular"
"na","na","You Can't Bring Me Down","Suicidal Tendencies",0.272,0.958,0,-10.797,0.381,0.00195,4.63e-05,0.0915,0.0382,136.867,52,670778,348.093,"metal_essentials","unpopular"
"na","na","Brotherhood of the Snake","Testament",0.289,0.989,1,-4.006,0.11,6e-06,0.179,0.122,0.198,136.419,57,1019969,253.989,"metal_essentials","unpopular"
"na","na","Redneck","Lamb of God",0.512,0.996,2,-2.1,0.114,5.63e-05,0.000167,0.347,0.0601,130.931,62,1915981,220.88,"metal_essentials","unpopular"
"na","na","Vote with a Bullet","Corrosion Of Conformity",0.493,0.938,11,-6.526,0.105,4.7e-05,0.0339,0.0851,0.567,136.521,44,285863,205.507,"metal_essentials","unpopular"
"na","na","Blow Your Trumpets Gabriel","Behemoth",0.173,0.938,6,-4.642,0.0807,0.000216,0.00244,0.271,0.176,118.064,49,583745,265.44,"metal_essentials","unpopular"
"na","na","Stand My Ground","Within Temptation",0.271,0.866,5,-4.072,0.0578,0.0489,0.000762,0.116,0.127,175.665,62,1214692,267.987,"metal_essentials","unpopular"
"na","na","From the Cradle to Enslave","Cradle Of Filth",0.342,0.926,7,-6.313,0.0939,3.96e-05,0.683,0.186,0.0972,147.313,49,506258,396.829,"metal_essentials","unpopular"
"na","na","Stinkfist","TOOL",0.286,0.728,0,-6.608,0.0616,0.000174,0.836,0.133,0.467,171.441,67,3354500,312.12,"metal_essentials","unpopular"
"na","na","Blood and Thunder","Mastodon",0.364,0.935,2,-6.548,0.0724,8.58e-06,0.729,0.0317,0.478,92.717,55,858950,228.587,"metal_essentials","unpopular"
"na","na","Stone the Crow","DOWN",0.444,0.911,11,-6.117,0.0398,0.0139,0.00955,0.0868,0.556,106.437,43,388787,282.507,"metal_essentials","unpopular"
"na","na","I Wanna Be Somebody","W.A.S.P.",0.285,0.825,1,-7.049,0.0466,0.000826,0,0.268,0.516,164.611,51,914859,223.533,"metal_essentials","unpopular"
"na","na","Just One Fix","Ministry",0.539,0.982,0,-4.495,0.0592,1.42e-05,0.462,0.371,0.145,132.984,48,485032,310.293,"metal_essentials","unpopular"
"na","na","Black No. 1 (Little Miss Scare -All)","Type O Negative",0.348,0.7,4,-8.885,0.0611,0.0397,0.00228,0.106,0.416,93.614,59,907805,675.653,"metal_essentials","unpopular"
"na","na","Replica","Fear Factory",0.574,0.943,11,-5.238,0.0769,3.69e-05,0.0317,0.366,0.72,112.009,51,639618,237.36,"metal_essentials","unpopular"
"na","na","I Don't Believe In Love - Remastered 2003","Queensrÿche",0.551,0.991,2,-2.642,0.0962,0.0338,2.06e-05,0.429,0.259,117.98,52,638833,263.56,"metal_essentials","unpopular"
"na","na","Alma Mater","Moonspell",0.235,0.867,9,-6.408,0.0647,0.000133,0.000938,0.0758,0.305,142.939,41,229788,337.307,"metal_essentials","unpopular"
"na","na","Punishment","Biohazard",0.298,0.983,6,-6.566,0.464,0.00128,5.63e-05,0.78,0.106,89.629,38,177430,284.067,"metal_essentials","unpopular"
"na","na","In Waves","Trivium",0.477,0.94,9,-3.435,0.103,0.000211,0.0518,0.346,0.338,76.517,58,1513866,302.467,"metal_essentials","unpopular"
"na","na","Satan Is Real","Kreator",0.43,0.96,7,-4.32,0.0778,5.64e-05,0.0909,0.126,0.252,101.608,51,719036,278.2,"metal_essentials","unpopular"
"na","na","K.I.N.G","Satyricon",0.533,0.954,9,-6.632,0.0505,9.66e-06,0.398,0.051,0.398,129.758,41,270137,216.347,"metal_essentials","unpopular"
"na","na","Bleed","Meshuggah",0.242,0.998,11,-5.64,0.0894,8.12e-06,0.88,0.284,0.18,114.642,52,650037,442.733,"metal_essentials","unpopular"
"na","na","Heaven's a Lie","Lacuna Coil",0.426,0.881,4,-3.458,0.0403,0.0011,0.00279,0.124,0.384,140.004,51,666341,286.533,"metal_essentials","unpopular"
"na","na","Detox","Strapping Young Lad",0.117,0.983,2,-5.728,0.2,2.91e-06,0.0627,0.36,0.102,164.227,37,155248,337,"metal_essentials","unpopular"
"na","na","The Drapery Falls","Opeth",0.103,0.859,7,-6.107,0.0803,0.000339,0.168,0.0974,0.306,186.415,54,872039,652.04,"metal_essentials","unpopular"
"na","na","I Will Be Heard","Hatebreed",0.585,0.907,1,-4.787,0.102,7.21e-05,0,0.0682,0.573,92.634,54,593667,178.667,"metal_essentials","unpopular"
